,economy,time,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.LOSS.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNWX.ZS,EN.ATM.GHGT.KT.CE,EN.ATM.METH.KT.CE,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NY.GDP.MKTP.CD,SP.DYN.LE00.FE.IN,SP.DYN.TFRT.IN,SP.POP.TOTL,SP.URB.TOTL,year,gdp_per_capita,ghge_per_capita,c2e_per_capita,urb_pop_pct
728,AUT,YR1984,100.0,11.3049948395459,28.7185272303963,69.2916976693949,6.26935170294986,11.2425893478626,0.0,6.17094304298778,1.93217003096272,75543.383,10102.8,32.7510176517733,33.8239884504452,3.58234970359858,19.6946867657676,30.1146225743745,54.2213442805396,67985344886.8716,77.3,1.52,7561434.0,4882418.0,1984,8991.06503963026,0.009990615933432733,0.0013360957723098554,64.57000087549531
729,AUT,YR1985,100.0,10.9277124959993,27.0655205523296,70.7306478898999,6.29600841296694,11.3506469754469,0.0,4.78716108088336,2.1352475881304,76926.875,10297.3,34.9213218286284,35.1618404815936,3.13516480607286,20.0172991545649,30.4474446523766,54.5882470148506,69386774408.0872,77.4,1.47,7564985.0,4864664.0,1985,9172.096760018321,0.010168807340662275,0.0013611791695555245,64.30500523133887
730,AUT,YR1986,100.0,9.34352047661278,26.2500852718466,70.7574413898174,6.39197762466744,11.5833276485436,0.0,5.32323714669032,2.90606453373354,75473.362,10245.4,31.997714792758,32.0168828672025,3.22696289723507,20.0085392670455,30.259284564499,55.036068460659,99036164939.1618,77.8,1.45,7569794.0,4847469.0,1986,13083.072662104385,0.009970332349863152,0.0013534582314921647,64.03700021427268
731,AUT,YR1987,100.0,9.92191273546933,25.5836419256158,72.5144904202222,5.74987924649815,11.3991305747867,0.0,4.26259861535985,1.81532764450169,75190.949,10168.7,31.4062049613202,31.447517667927,3.19749322364061,19.4113956085659,29.7526220688057,55.5878586818282,124168442533.74,78.2,1.43,7574586.0,4830238.0,1987,16392.769523474948,0.009926740418552247,0.0013424760112301848,63.76900334882989
732,AUT,YR1988,100.0,8.27223826040001,23.3525099171322,74.3649920039876,5.8651270015992,11.8652516147791,0.0,3.2150200419531,2.17449998961557,75021.98,10346.8,33.070925786466,33.4916238053734,3.04846132833427,19.5049655088822,29.5182647201743,55.7328481910147,133339397080.129,78.7,1.45,7585317.0,4816676.0,1988,17578.61893973963,0.009890421191362206,0.001364056373649249,63.49999611090743
733,AUT,YR1989,100.0,9.76502898992981,25.891567490591,71.7872037432611,5.63320109856576,13.2987488556607,0.0,2.82778964500051,2.24595666768386,74506.933,10158.8,35.0152028541185,35.5231562390335,3.01155485047995,19.4039904225957,29.2832194332994,56.0670497374178,133105805512.22,78.8,1.45,7619567.0,4817928.0,1989,17468.94613725688,0.009778368377100694,0.0013332516139040445,63.23099462213535
734,AUT,YR1990,100.0,14.2121064589419,33.6883317104836,63.917964946446,5.90717299578059,15.6625283998702,0.0,3.81369685167154,2.28416098669263,76260.0,11570.0,35.6974143906097,35.7909550811009,3.09711987382272,19.5811147493539,29.560863303277,56.1086635092491,166463386179.354,79.0,1.46,7677850.0,4833974.0,1990,21680.98962331304,0.009932468073744602,0.0015069322792187916,62.95999531118738
735,AUT,YR1991,100.0,15.5158326856778,34.8398796357187,62.659173790877,6.03017078176999,14.8801339152269,0.0,4.44391303481397,2.40330005380522,80460.0,11510.0,34.5904881694804,35.457917424929,2.81128199383227,19.1717388526963,29.5052574059251,56.4493013769564,173794177961.108,79.1,1.51,7754891.0,4861464.0,1991,22410.91176666545,0.010375387610219151,0.0014842246009647332,62.68900491315739
736,AUT,YR1992,100.0,10.1944372134003,27.4695128056229,69.7811329822383,5.83912373095176,13.292216504135,0.0,3.98285908808747,2.61519053244959,74670.0,11320.0,33.1552677219512,34.4748999341367,2.45333456337001,18.4796349933762,29.0158979502276,57.3487628734054,195078126721.763,79.3,1.51,7840709.0,4893935.0,1992,24880.164118036137,0.00952337346023172,0.001443746987676752,62.41699570791366
737,AUT,YR1993,100.0,7.28037219442876,25.8141753129197,71.4527651787974,6.17079675303187,13.2175741176929,0.0,5.31622900079812,2.6143154698176,74590.0,10990.0,31.4638980923504,31.8011526870735,2.20444079649096,17.4602069504658,28.303768907107,58.3953549705322,190379720809.18,79.5,1.5,7905633.0,4912877.0,1993,24081.5277928004,0.009435044606801252,0.0013901480121832116,62.144005419932846
738,AUT,YR1994,100.0,7.49937633129282,29.0840705417282,68.5229606033275,5.86824278943025,16.585749649786,0.0,4.99894456064938,2.27974899733262,74690.0,10610.0,32.1585339446652,33.8285594524044,2.37154589541966,17.3565201137903,28.4134001556217,58.1747955316163,203535242741.838,79.8,1.47,7936118.0,4910076.0,1994,25646.700659168375,0.009411402401022766,0.0013369256858327962,61.869997396712094
739,AUT,YR1995,100.0,9.37511326978144,29.3631519808619,67.1771358149987,6.03138932183116,16.1513646743267,0.0,3.83667403675378,3.32922541592664,77160.0,10120.0,33.5331403455378,34.7234607571822,2.15859633228818,17.9058795218244,28.851531988081,58.9178225880654,241038283062.645,80.1,1.42,7948278.0,4895821.0,1995,30325.84958183961,0.009707763115482373,0.0012732317616469882,61.59599601322449
740,AUT,YR1996,100.0,11.6007764960615,32.7565610184045,63.8668010602158,6.05704259528876,17.5551573524471,0.0,3.60062716989585,2.93799230970247,80880.0,9890.0,34.2492761073574,35.8343950133252,1.98247099499027,17.6322092892288,28.7520088650827,58.6808938359451,237250948791.266,80.2,1.45,7959017.0,4880469.0,1996,29809.076773082154,0.010162058957783354,0.0012426157652383454,61.31999718055634
741,AUT,YR1997,100.0,12.3139085929784,31.8110801831732,64.8379276286253,5.71967316153363,15.2033761336087,0.0,4.29379545658615,3.07802819430726,79870.0,9590.0,37.0280827384957,37.8396074770871,1.90548344310224,17.8035346476776,28.6763839380903,58.4915963946458,212790348404.555,80.7,1.39,7968041.0,4864091.0,1997,26705.47859938911,0.010023793803269837,0.001203558064021006,61.04500466300311
742,AUT,YR1998,100.0,9.17903773922375,30.0196744768378,66.4693257020211,5.97388660346986,15.8594169200501,0.0,4.98121981756394,3.34108388481488,79850.0,9310.0,38.351021186462,38.5761282051164,1.79334392378865,17.7267690030401,28.5106628527989,58.8627937095527,218259904401.956,81.0,1.37,7976789.0,4847335.0,1998,27361.875110643643,0.010010293615639074,0.0011671363000826523,60.76799825092528
743,AUT,YR1999,100.0,9.10441284464918,29.0439949262301,67.9267641364577,5.54275986380933,15.5050403898792,0.0,4.43454169170172,2.75218639428533,78030.0,9170.0,39.3570378852981,38.9031024586734,1.72221732211898,17.8909326625414,28.4285921580405,58.7312187191226,217185787342.851,81.0,1.34,7992324.0,4834637.0,1999,27174.297155977536,0.009763117711444131,0.001147350883172404,60.49100361797144
744,AUT,YR2000,100.0,11.255302802552,27.2104753315295,69.8734008083642,5.33954638073287,13.1125363262852,0.0,2.84263620269232,2.6706082773825,78240.0,8940.0,43.3462739519887,42.0142216659345,1.64730021298979,18.2149670740326,28.2848020340956,59.3090153444783,196799778883.361,81.2,1.36,8011566.0,4824004.0,2000,24564.45829484036,0.009765880977576668,0.001115886706793653,60.21299705950123
745,AUT,YR2001,100.0,13.1544041790165,30.4534363895394,66.2469091325921,6.03926834460511,14.3219742250315,0.0,2.97705798549135,2.90991861398136,82550.0,8800.0,44.6175555179483,42.9191092459869,1.67070339573168,18.3410929949555,28.2087461435225,59.4875285840504,197337879194.631,81.7,1.33,8042293.0,4820068.0,2001,24537.514262988305,0.010264485514268132,0.001094215294070982,59.934001409796934
746,AUT,YR2002,100.0,12.8768161302013,30.5900569960136,66.2652785556617,5.21859453760749,15.3279741705927,0.0,2.38526669521958,2.74766909366455,83860.0,8690.0,45.31938619858,41.6287818010806,1.56277441149196,17.7267828085994,27.3880784820285,60.2956964515702,213377771503.858,81.7,1.39,8081957.0,4821291.0,2002,26401.745456435612,0.010376199724893365,0.001075234624485134,59.65499445245749
747,AUT,YR2003,100.0,16.3726182074806,38.7920202420091,57.1716267621392,5.66810678692531,19.2161385269463,0.0,3.20326350758215,3.61120195535054,88940.0,8530.0,44.57041471914,41.8169676971425,1.49193189790189,17.4531746104997,27.498379858473,60.3935712577189,261695778781.038,81.5,1.38,8121423.0,4822095.0,2003,32222.897241165494,0.0109512827985933,0.0010503085481448264,59.37500115435436
748,AUT,YR2004,100.0,14.7042680958223,35.3231742751986,59.3433202040421,5.52883063214309,17.6809582230258,0.0,2.93794795635049,4.85891392781042,89750.0,8440.0,46.8672149740213,43.9251307189084,1.47647439267771,17.3364603484259,27.3737678166123,60.3182667785607,300904221504.842,82.1,1.42,8171966.0,4829142.0,2004,36821.52146800929,0.01098266928668083,0.0010327992064577852,59.094005041136974
749,AUT,YR2005,100.0,13.159241397491,35.9080124676291,57.5232217346132,5.32510428458449,20.2040721385706,0.0,2.5446989315676,6.10355575542357,89790.0,8230.0,48.6197522046932,45.4140534786122,1.25939963482441,17.4078184700008,27.0742425967636,60.5724261845015,315974418604.651,82.2,1.41,8227829.0,4839033.0,2005,38403.13387707146,0.010912963796403644,0.0010002638606125625,58.81299915202418
750,AUT,YR2006,100.0,14.0481006967858,33.8117715056353,57.2456089650965,5.10387567029509,17.1290498667437,0.0,2.63462094210577,8.26991619304499,87470.0,8060.0,50.8416688618235,47.2466423435202,1.30318945861739,17.8234362098009,27.2593708304078,60.7033786497088,335998557270.104,82.8,1.41,8268641.0,4839801.0,2006,40635.28181597242,0.010578521911883706,0.0009747671957217637,58.53200060324303
751,AUT,YR2007,100.0,12.8568028560095,30.6100753669179,58.7925426418088,5.22173740579135,15.7128123760413,0.0,2.04046013486712,9.89448631495438,84390.0,7880.0,52.560869422371,48.172384639555,1.41639156023265,18.1536476227364,27.5726388212438,60.3153124870919,388691445387.353,83.1,1.38,8295487.0,4832038.0,2007,46855.77174520954,0.010173001295764794,0.0009499140918429503,58.2489973162516
752,AUT,YR2008,100.0,10.7719010057494,30.0268096514745,59.3996497698709,5.00395171163353,17.3270932448976,0.0,1.92781540082753,9.83123866788576,83950.0,7790.0,53.2488606164087,48.8248221152974,1.34222302680426,17.4174657293044,26.9602141407645,61.0266320776577,430294287388.311,83.3,1.42,8321496.0,4823638.0,2008,51708.76575417581,0.010088330271383896,0.0009361297535923829,57.96599553734089
753,AUT,YR2009,100.0,7.59243621448821,27.917847879848,61.6683756559503,5.40141142409072,18.6124012304723,0.0,1.71301043488751,9.4713191386694,77000.0,7600.0,45.2074165608437,41.8548144134358,1.14681776764538,16.3619956421939,25.7928458296062,62.1685810384121,400172297860.517,83.2,1.39,8343323.0,4812679.0,2009,47963.179402321715,0.00922893671981775,0.0009109080398781157,57.68299992700751
754,AUT,YR2010,100.0,9.8684016839874,32.8686666470398,56.470986545765,4.93272882503606,21.1249153590249,0.0,1.87534960402744,9.74033620867312,82720.0,7580.0,51.2621603273359,47.7576359096203,1.26732767225745,16.4785007359327,25.5349942466396,62.2941578518769,391892746544.69,83.5,1.44,8363404.0,4800510.0,2010,46858.0432733717,0.009890709572322466,0.0009063295280247134,57.39899686778255
755,AUT,YR2011,100.0,11.7789696813977,33.3809737923947,54.989401336074,5.31057297019527,19.9736639260021,0.0,1.62834018499486,10.6420220966084,80790.0,7410.0,53.9486708516394,51.154117778086,1.40191493427276,16.595609061091,25.4474320432043,62.2762436725454,431120310088.82,83.8,1.43,8391643.0,4792887.0,2011,51374.95840669342,0.009627435294852271,0.0008830213582727483,57.115001198215886
756,AUT,YR2012,100.0,9.08746907291515,24.3021394265755,63.753456556542,4.88866249454228,14.1333139281036,0.0,1.08135642555669,10.7757240576335,77570.0,7250.0,53.9736761965302,51.1785012313079,1.3485513899381,16.7061233748154,25.6339685320435,62.0008552248552,409425234155.263,83.6,1.44,8429991.0,4817487.0,2012,48567.69528642,0.009201670559316137,0.0008600246429681835,57.14700051281194
757,AUT,YR2013,100.0,9.4562354763749,20.8350116189001,65.132455460883,5.24864446165763,10.3020914020139,0.0,1.07668474051123,12.8923315259489,78120.0,7110.0,53.4412932967224,50.625120789651,1.25472121594195,16.4957293719062,25.5249417894219,62.3265831085282,430068712971.867,83.8,1.44,8479823.0,4861991.0,2013,50716.70870628632,0.009212456439244074,0.0008384608971201404,57.33599628199787
758,AUT,YR2014,100.0,7.97033238119969,17.7210464814334,66.5573876915087,5.32978447156583,8.77207218904181,0.0,0.978641911191898,14.4994806543755,74350.0,6950.0,53.3865790462424,50.1169562048263,1.20074056404147,16.5600152509678,25.3646396008814,62.6537932745237,441996131736.508,84.0,1.46,8546356.0,4916377.0,2014,51717.495940551504,0.0086996141981448,0.0008132120871164271,57.526002895269045
787,AZE,YR1992,100.0,0.0,91.1602489500582,8.83975104994181,12.3867833830896,33.1579213682133,0.0,58.0023275818449,0.0,62020.0,14830.0,86.2036057343209,54.5963776685131,26.0596253189768,21.8771394784341,36.536586377876,28.8230534636211,446305555.555556,69.024,2.74,7382000.0,3922204.0,1992,60.4586230771547,0.008401517204009754,0.002008940666486047,53.13199674884855
788,AZE,YR1993,100.0,0.0,87.2657603275419,12.7342396724581,16.8757545535667,26.948716602803,0.0,60.3170437247389,0.0,70160.0,14280.0,57.4624203821656,76.028025477707,27.1095541401274,17.9028662420382,32.1487261146497,35.9009554140127,1570000000.0,69.148,2.7,7495000.0,3959159.0,1993,209.472981987992,0.009360907271514342,0.00190527018012008,52.82400266844564
789,AZE,YR1994,100.0,0.0,89.5908030277161,10.4091969722839,16.6581298730863,18.3199590233908,0.0,71.2708440043253,0.0,63630.0,13800.0,24.7211102215105,30.6282092340539,32.3456631972244,12.6647451294369,27.6519081932212,38.0427808913798,1193312101.91083,69.286,2.52,7597000.0,3989565.0,1994,157.07675423335922,0.008375674608398052,0.0018165065157298933,52.51500592339081
790,AZE,YR1995,100.0,0.0,90.8706876320113,9.12931236798874,14.3334897911288,18.5813189392161,0.0,72.2893686927951,0.0,61580.0,13500.0,32.4866435467242,53.4070672040491,25.3444559002718,11.5334145655638,30.9963445496298,37.9417002530696,2417355840.03625,69.428,2.29,7685000.0,4012031.0,1995,314.5550865369226,0.008013012361743656,0.001756668835393624,52.20599869876382
791,AZE,YR1996,100.0,0.0,90.9990050915901,9.0009949084099,18.4116579856031,18.5813776555276,0.0,72.4176274360625,0.0,56940.0,14320.0,24.9286393910561,55.9211007831369,24.9615750567225,10.4296274610261,35.1496743028617,30.8497401741931,3176333837.03359,69.553,2.06,7763000.0,4028686.0,1996,409.16318910647817,0.007334793250032204,0.0018446476877495813,51.89599381682339
792,AZE,YR1997,100.0,0.0,89.8313138512711,10.1686861487289,20.5511998099311,18.5317177476835,0.0,71.2995961035875,0.0,57030.0,15210.0,29.0346072254061,53.0443593072222,20.1279169173289,8.39375613462939,36.9914194345059,35.816736852104,3962238113.16021,69.653,2.07,7838250.0,4043596.0,1997,505.50034933310496,0.007275858769495742,0.001940484164194814,51.58799476924059
793,AZE,YR1998,100.0,0.0,89.1599066562951,10.8400933437049,16.1740193354817,19.7410823424825,0.0,69.4188243138126,0.0,57850.0,16080.0,22.6995291518921,54.5282799511713,18.1479974423066,8.32412951229437,34.9561123059931,43.3412776841249,4446368570.6901,69.729,2.0,7913000.0,4057628.0,1998,561.9068078718691,0.007310754454694806,0.0020320990774674585,51.277998230759515
794,AZE,YR1999,97.0,0.0,91.7143485915493,8.2856514084507,15.3003961267606,19.5587588028169,0.0,72.1555897887324,0.0,58180.0,16940.0,27.9701199968213,41.8558448782814,18.3995125956928,6.04222404704511,39.1035999046383,39.045323302694,4581432038.83495,69.797,2.07,7982750.0,4085971.0,1999,573.9165123340891,0.007288215214055307,0.002122075725783721,51.18500516739219
795,AZE,YR2000,98.9082224496759,0.0,91.7963527461362,8.20364725386384,14.8136263971335,19.8459810685063,0.0,71.9503716776298,0.0,60260.0,17780.0,40.1708314787732,38.3777368008308,16.0848646701003,5.29238464636188,42.5383099128887,35.7855916576588,5272798390.70183,69.891,2.0,8048600.0,4135854.0,2000,655.119945170816,0.007487016375518724,0.002209079839972169,51.3860050195065
796,AZE,YR2001,98.623420715332,0.0,93.1418028465999,6.85819715340011,13.4949920927781,59.388508170796,0.0,33.7532946758039,0.0,60620.0,19200.0,41.4986078711716,37.3165776205885,14.8374595530138,6.18744826548273,43.4626382722552,34.4796448190232,5707720390.8515,70.06,1.8,8111200.0,4184325.0,2001,703.6838434327226,0.007473616727487918,0.0023670973468783905,51.587003156129796
797,AZE,YR2002,100.0,0.0,89.1984385861719,10.8015614138281,20.501577455751,58.2268327896904,0.0,30.9716057964815,0.0,61530.0,20560.0,42.7678350515464,50.0503092783505,13.9546391752577,7.43092783505155,46.1542268041237,32.4552577319588,6235856819.58445,70.33,1.8,8171950.0,4232008.0,2002,763.0806379853584,0.007529414643995619,0.0025159233720225896,51.78700310207478
798,AZE,YR2003,98.9778518676758,0.0,88.4008268345391,11.5991731654609,20.877572113126,52.7060039462558,0.0,35.6948228882834,0.0,59240.0,21960.0,42.0065766459106,65.5453718603512,12.4256629119149,8.63639543832645,48.5398446792136,31.9247183936193,7276753894.71541,70.713,1.9,8234100.0,4280744.0,2003,883.7339714984528,0.007194471769835197,0.0026669581375013663,51.98800111730487
799,AZE,YR2004,99.1396942138672,0.0,87.329838116262,12.670161883738,19.1041206769684,59.0599705665931,0.0,28.2698675496689,0.0,60530.0,23320.0,48.7890084640454,72.718107430072,10.9880190382406,8.28351035145718,50.7690323790767,31.7987854915477,8680370408.05943,71.2,2.0535,8306500.0,4335079.0,2004,1045.0093791680526,0.007287064347197977,0.0028074399566604467,52.18899656895203
800,AZE,YR2005,99.2898788452148,0.0,86.8441762854145,13.1558237145855,17.6241692899615,61.17086393844,0.0,25.6733123469745,0.0,64520.0,24670.0,62.9411060091835,52.9007785985227,9.14753443801158,6.48752245957277,58.7877819924137,25.0852465561988,13245716099.0057,71.759,2.0,8391850.0,4396406.0,2005,1578.4023902960253,0.007688411971138664,0.0029397570261622884,52.388996466810056
801,AZE,YR2006,99.5,0.0,89.7404555270342,10.2595444729658,15.3811677464043,64.8453734262315,0.0,24.8950821008027,0.0,67560.0,30040.0,66.5041448400209,38.758255006348,7.09103711685568,5.77290330840384,64.9582315349244,23.5098313258154,20982986344.3027,72.346,1.97,8484550.0,4461940.0,2006,2473.0818186353667,0.007962708688144922,0.0035405531230295064,52.58900000589306
802,AZE,YR2007,99.5689163208008,0.0,89.1792923513526,10.8207076486474,15.7092506980363,70.9067606536367,0.0,18.2725316977159,0.0,66220.0,35330.0,68.1289116905555,28.5128964581019,6.54008215652051,4.98404471007211,66.160328626082,21.755963399799,33050343782.7759,72.908,1.97,8581300.0,4530068.0,2007,3851.4378687117223,0.007716779508932213,0.004117091815925326,52.78999685362358
803,AZE,YR2008,99.7101058959961,0.0,89.6871967841796,10.3128032158204,14.6144249872938,81.735434089544,0.0,7.95176269463568,0.0,73800.0,40640.0,65.7761378471842,23.4667590165732,5.57089184098542,4.70560975852825,65.5185214713533,23.6588501440061,48852482960.0779,73.402,1.9,8763400.0,4643726.0,2008,5574.603802186127,0.008421388958623365,0.004637469475317799,52.99000387977269
804,AZE,YR2009,99.8607025146484,0.0,87.7570489718041,12.2323510705957,21.7299130803477,85.122959508162,0.0,2.63408946364215,0.0105999576001696,74710.0,45930.0,51.6357456848728,23.1082959987641,6.12193306461806,5.52589076302965,56.2619552546943,31.3211521986433,44291490420.5026,73.809,1.82,8947243.0,4759039.0,2009,4950.294791423749,0.008350058224639701,0.005133424899714918,53.190005010482
805,AZE,YR2010,99.9470596313477,0.0,81.5766969535008,18.4179583110636,20.4703367183324,81.4537680384821,0.0,0.122928915018707,0.0053447354355959,78990.0,51220.0,54.3047215353821,20.6812669257035,5.54456611326975,4.80819498410456,59.9948192629224,28.216178028965,52909294791.9262,74.123,1.92,9054332.0,4835557.0,2010,5843.533768358196,0.008724000842911438,0.005656960668108923,53.406004992969116
806,AZE,YR2011,99.9,0.0,86.8138366019513,13.1861633980487,19.5772149403765,85.1483197004041,0.0,1.66551690154726,0.0,82310.0,50030.0,56.4269805307016,24.0810644752506,5.07622595138436,3.98832610114819,61.7339963903076,27.7128374486387,65951627200.2026,74.353,1.96,9173082.0,4920166.0,2011,7189.691229207653,0.008972992937379172,0.0054540011743054295,53.63700008350519
807,AZE,YR2012,100.0,0.0,92.078475726466,7.92152427353402,14.6511223246911,89.8903775883069,0.0,2.18809813815904,0.0,83480.0,48880.0,52.9746801915106,25.2883893489114,5.13976950772418,4.23610388044652,59.5173508549842,29.522301196302,69683935845.2139,74.531,2.0,9295784.0,5008847.0,2012,7496.294647682637,0.008980415207582276,0.005258297740136819,53.8829968510456
808,AZE,YR2013,100.0,0.0,93.0418771944849,6.37578145071508,14.0489851845508,92.9648026034084,0.0,0.0770745910764751,0.295452599126488,83030.0,47740.0,48.4158330755216,26.2600116874635,5.3662644804235,4.21573682582242,57.0544154549517,31.4925578357568,74164435946.4627,74.683,1.98,9416801.0,5098727.0,2013,7875.756952542876,0.008817219350817756,0.005069662192075631,54.14500104653375
809,AZE,YR2014,100.0,0.0,94.0189259139437,5.25719831769654,13.5999676480104,93.8612099644128,0.0,0.157715949530896,0.372047880944678,83210.0,46580.0,43.2735566584935,26.2096685368412,5.31940671805552,4.70701069744349,53.5868546669355,34.1869146526,75244294275.1498,74.823,1.97,9535079.0,5189181.0,2014,7891.313147499858,0.008726723711465842,0.004885119462565543,54.422003215704876
892,BEL,YR1995,100.0,26.2215028021111,41.8561945698895,0.459763860928233,4.99619130529409,13.8486860003265,56.2544208063551,1.78600576745198,0.448881876054192,137110.0,13110.0,60.1143717180605,56.2641961032662,1.30662347836539,18.3362938983539,26.0458142488138,62.7913274369077,288025588396.278,80.38,1.56,10136811.0,9810102.0,1995,28413.8264387368,0.013525950123761803,0.0012933061492416105,96.77700412881329
893,BEL,YR1996,100.0,24.2300833133701,40.5999627352338,0.318081396896377,5.10261119540046,14.6530384093268,57.6752109451942,1.71684101253693,0.428544810881312,142470.0,12980.0,61.1923909558718,58.0203848015116,1.32831141025288,18.1680558465722,25.8108864229345,62.5668554010017,279201433224.756,80.66,1.59,10156637.0,9836805.0,1996,27489.555177048856,0.014027280880472542,0.0012779820722154391,96.85100491432351
894,BEL,YR1997,100.0,20.911624561719,37.5553871643056,0.391723712770193,4.74049909454027,14.8174310630483,60.8879927049486,1.82633153953841,0.363468231849064,139270.0,12780.0,64.7865810804479,60.902358975732,1.34082101190755,18.3994306151454,26.109865395814,62.0694194371747,252708051420.839,80.7,1.6,10181245.0,9868070.0,1997,24820.938050389614,0.013679073629993188,0.0012552492352359656,96.92400094487462
895,BEL,YR1998,100.0,20.5787389582699,42.0420347243375,0.473956746877856,4.67742918062747,18.319829424307,56.2473347547974,3.14346634176058,0.450807188547061,142050.0,12530.0,64.1743450154283,60.5347776108893,1.25567547258707,18.1592339218945,25.5706853726919,62.6376148958103,258528339631.029,80.7,1.6,10203008.0,9896510.0,1998,25338.44329349041,0.013922364855540641,0.0012280692125302656,96.99600353150757
896,BEL,YR1999,100.0,15.0277091380179,39.3373797471391,0.40903965645467,4.94925989012307,23.0681572823453,58.7973514382362,1.2415133267759,0.610560660221193,138190.0,12600.0,64.5630595160862,60.6069310248626,1.07623533062933,17.3070923074637,24.7258443400042,63.4140241577235,258158533986.789,81.0,1.62,10226419.0,9926274.0,1999,25244.275047481333,0.01351303911955886,0.0012321028504699446,97.06500388845792
897,BEL,YR2000,100.0,19.3662184528771,39.6312807316395,0.555736774068839,4.57757964553659,19.302187911517,58.179599627898,0.962874367245358,0.705544078383048,138310.0,12120.0,72.5473951580567,69.6827399089776,1.17600527973714,17.5359744500664,24.9438325836543,63.0558428934957,236204532891.1,81.0,1.67,10251250.0,9956937.0,2000,23041.5347290428,0.013492013169125716,0.0011822948420924277,97.12900378002682
898,BEL,YR2001,100.0,16.2354677045969,38.4237706377674,0.560940242692513,4.9428883970592,20.0717392963443,58.9546923096492,2.11656363682617,0.806431097204203,138690.0,11600.0,71.6119589202939,67.964880914325,1.10935029767163,17.0405421304565,24.3121509872514,64.1634154249023,236541297539.15,81.2,1.67,10286570.0,9997106.0,2001,22995.157524728846,0.013482628320227247,0.0011276839607371554,97.18600077576879
899,BEL,YR2002,100.0,15.6414089623049,38.9181976550242,0.444779401771705,4.66029973189686,22.0758843079356,58.5132012997443,1.2009043847836,0.961217707162184,131410.0,11070.0,70.8312976956765,65.2538517924041,1.03313414275776,16.7945870519173,23.7873363393069,64.6783106970426,257157820440.429,81.2,1.65,10332785.0,10047703.0,2002,24887.56133418328,0.012717771636591683,0.0010713471730999919,97.24099553024669
900,BEL,YR2003,100.0,13.8916480176159,40.956905733536,0.295592441449959,4.49611660942306,25.8601500700087,56.6998958844437,1.20510764591137,1.13091035291583,134790.0,10400.0,69.0365085088844,63.679044325004,1.0294445025288,16.2002374109264,23.2266548885812,65.312044586028,317381715575.621,81.1,1.67,10376133.0,10095562.0,2003,30587.66840937958,0.012990388615874527,0.0010023001825439208,97.29599649503336
901,BEL,YR2004,100.0,13.6106599646723,41.0584093037592,0.37580169051486,4.79650990480481,25.4608609059547,56.0881059357699,1.98688843313219,1.39888326437708,133360.0,10270.0,70.906277447218,66.0121279012141,1.02291054131515,16.0899360790406,22.9599989488568,65.24479338804,368537000248.324,81.9,1.72,10421137.0,10144977.0,2004,35364.375331436866,0.012797068112625331,0.000985497071960574,97.35000125226259
902,BEL,YR2005,100.0,12.2425882929447,40.9315241106535,0.336020721277812,4.84896568621732,26.6588106266553,55.5309244070051,2.03012519105345,2.12113080306619,129500.0,10000.0,74.2828289213953,70.2462217485879,0.840639973990251,15.8709459755849,22.5737781481988,65.8743326615868,385570948886.954,81.9,1.76,10478617.0,10206487.0,2005,36795.97688196391,0.012358501126627683,0.0009543244113226011,97.4029969794678
903,BEL,YR2006,100.0,10.9261630388391,39.8527528809219,0.425617679138806,4.9544743206715,27.2940674349125,55.3006591738986,1.63252240717029,3.07416891923934,126520.0,9860.0,76.8049970552189,72.7625122442923,0.907269380581052,15.0185375125134,22.139925542401,66.148949028376,407918078032.869,82.3,1.8,10547958.0,10279407.0,2006,38672.70594297674,0.011994738697290983,0.0009347780869055413,97.45400010125182
904,BEL,YR2007,100.0,9.51581208299059,39.4479480851842,0.444429211223837,4.64308564116626,29.0032903756512,55.0989397678457,0.928845626542364,3.53829631660726,121860.0,9640.0,78.3018047028263,74.1666421724765,0.887523940039387,15.0603182770214,22.2819524770029,66.0540499955037,470324254037.777,82.6,1.82,10625700.0,10360589.0,2007,44262.89600099542,0.011468420904034557,0.0009072343469136151,97.5050020233961
905,BEL,YR2008,100.0,8.65606642499073,38.6286685091466,0.490530371008459,5.09912302740988,29.4868573753036,54.5182632832035,0.485744708852279,4.79523348049244,124200.0,9450.0,80.8806199752035,80.2078278152436,0.712338067185966,13.9927407246937,21.59544849636,66.9573617790939,515223524241.98,82.6,1.85,10709973.0,10448114.0,2008,48106.892915787925,0.011596667890759388,0.0008823551656012578,97.55499850466477
906,BEL,YR2009,100.0,6.85588936151259,39.8046901097922,0.365231721711244,4.52642362425673,32.6370175712091,52.5822328129524,0.311783177070574,5.69115649288466,117130.0,9370.0,68.8340037082276,66.5720368236699,0.645274318792124,12.9180414739627,20.600029785888,68.0868743520415,481345929424.84,82.8,1.84,10796493.0,10537701.0,2009,44583.544807081336,0.010848893247094218,0.0008678744106998448,97.60299941842227
